imdb_id,genre
tt0382932,Animation
tt0382932,Comedy
tt2357291,Adventure
tt2357291,Animation
tt2357291,Comedy
tt0070608,Adventure
tt0070608,Animation
tt0070608,Comedy
tt0093886,Comedy
tt0093886,Romance
tt0163187,Comedy
tt0163187,Romance
tt2126355,Action
tt2126355,Adventure
tt2126355,Thriller
tt0362120,Comedy
tt0329575,Drama
tt0329575,History
tt0329575,Sport
tt0081480,Comedy
tt0081480,Romance
tt0126029,Adventure
tt0126029,Animation
tt0126029,Comedy
tt0892791,Adventure
tt0892791,Animation
tt0892791,Comedy
tt3470600,Animation
tt3470600,Comedy
tt3470600,Family
tt0076723,Comedy
tt0076723,Drama
tt0076723,Sport
tt0070707,Comedy
tt0070707,Sci-Fi
tt0162661,Fantasy
tt0162661,Horror
tt0162661,Mystery
tt3778644,Action
tt3778644,Adventure
tt3778644,Sci-Fi
tt0108185,Drama
tt0108185,Mystery
tt0108185,Romance
tt3794354,Action
tt3794354,Adventure
tt3794354,Comedy
tt0117705,Adventure
tt0117705,Animation
tt0117705,Comedy
tt0316654,Action
tt0316654,Adventure
tt0316654,Sci-Fi
tt0090056,Adventure
tt0090056,Comedy
tt0088161,Comedy
tt0088161,Fantasy
tt0088161,Romance
tt0094025,Action
tt0094025,Comedy
tt0094025,Crime
tt0092007,Action
tt0092007,Adventure
tt0092007,Comedy
tt0086361,Drama
tt0086361,Music
tt0086361,Romance
tt0838283,Comedy
tt0120855,Adventure
tt0120855,Animation
tt0120855,Comedy
tt6723592,Action
tt6723592,Sci-Fi
tt6723592,Thriller
tt0103064,Action
tt0103064,Sci-Fi
tt0101272,Comedy
tt0101272,Fantasy
tt0078767,Horror
tt0085244,Comedy
tt0085244,Drama
tt0080453,Adventure
tt0080453,Drama
tt0080453,Romance
tt0372183,Action
tt0372183,Mystery
tt0372183,Thriller
tt0115798,Comedy
tt0115798,Drama
tt0115798,Thriller
tt1457767,Horror
tt1457767,Mystery
tt1457767,Thriller
tt0068421,Adventure
tt0068421,Drama
tt0068421,Western
tt0319262,Action
tt0319262,Adventure
tt0319262,Sci-Fi
tt0075925,Adventure
tt0075925,Mystery
tt0075925,Thriller
tt0407887,Crime
tt0407887,Drama
tt0407887,Thriller
tt1320253,Action
tt1320253,Adventure
tt1320253,Thriller
tt0082405,Comedy
tt0082405,Drama
tt0071562,Crime
tt0071562,Drama
tt1343092,Drama
tt1343092,Romance
tt0095253,Comedy
tt0071583,Comedy
tt0104389,Drama
tt0104389,Thriller
tt0073113,Adventure
tt0073113,Drama
tt0073113,History
tt0903624,Adventure
tt0903624,Fantasy
tt0116583,Animation
tt0116583,Drama
tt0116583,Family
tt9799878,Animation
tt1951265,Action
tt1951265,Adventure
tt1951265,Sci-Fi
tt0800080,Action
tt0800080,Adventure
tt0800080,Sci-Fi
tt1051906,Drama
tt1051906,Horror
tt1051906,Mystery
tt0087538,Action
tt0087538,Drama
tt0087538,Family
tt1155076,Action
tt1155076,Drama
tt1155076,Family
tt0095489,Adventure
tt0095489,Animation
tt0095489,Drama
tt0070290,Comedy
tt0070290,Drama
tt1490017,Action
tt1490017,Adventure
tt1490017,Animation
tt0071771,Comedy
tt0071771,Crime
tt0071771,Drama
tt0071807,Action
tt0071807,Adventure
tt0071807,Thriller
tt0120616,Action
tt0120616,Adventure
tt0120616,Fantasy
tt0859163,Action
tt0859163,Fantasy
tt0859163,Horror
tt0087781,Drama
tt0087781,Sport
tt4682266,Action
tt4682266,Horror
tt4682266,Mystery
tt0075005,Horror
tt0075005,Mystery
tt0075029,Western
tt0335345,Drama
tt0072081,Comedy
tt0072081,Crime
tt0072081,Mystery
tt0117500,Action
tt0117500,Adventure
tt0117500,Thriller
tt0472181,Adventure
tt0472181,Animation
tt0472181,Comedy
tt0111255,Action
tt0111255,Drama
tt0111255,Thriller
tt1259571,Adventure
tt1259571,Drama
tt1259571,Fantasy
tt0068341,Crime
tt0068341,Drama
tt0368447,Drama
tt0368447,Mystery
tt0368447,Thriller
tt0120888,Comedy
tt0120888,Music
tt0120888,Romance
tt1981115,Action
tt1981115,Adventure
tt1981115,Fantasy
tt0072288,Comedy
tt0072288,Crime
tt0072288,Drama
tt0100802,Action
tt0100802,Sci-Fi
tt0100802,Thriller
tt0435761,Adventure
tt0435761,Animation
tt0435761,Comedy
tt1979376,Adventure
tt1979376,Animation
tt1979376,Comedy
tt1399103,Action
tt1399103,Adventure
tt1399103,Sci-Fi
tt1055369,Action
tt1055369,Adventure
tt1055369,Sci-Fi
tt1679335,Adventure
tt1679335,Animation
tt1679335,Comedy
tt1104001,Action
tt1104001,Adventure
tt1104001,Sci-Fi
tt0111503,Action
tt0111503,Comedy
tt0111503,Thriller
tt1099212,Drama
tt1099212,Fantasy
tt1099212,Romance
tt0117998,Action
tt0117998,Adventure
tt0117998,Thriller
tt0098554,Comedy
tt0358273,Biography
tt0358273,Drama
tt0358273,Music
tt0407304,Action
tt0407304,Adventure
tt0407304,Sci-Fi
tt0114898,Action
tt0114898,Adventure
tt0114898,Sci-Fi
tt0070909,Action
tt0070909,Sci-Fi
tt0070909,Thriller
tt7126948,Action
tt7126948,Adventure
tt7126948,Fantasy
tt3385516,Action
tt3385516,Adventure
tt3385516,Sci-Fi
tt0072431,Comedy
tt0096487,Action
tt0096487,Western
tt0128853,Comedy
tt0128853,Drama
tt0128853,Romance
tt2948356,Adventure
tt2948356,Animation
tt2948356,Comedy
tt1232829,Action
tt1232829,Comedy
tt1232829,Crime
tt0095159,Comedy
tt0095159,Crime
tt0095742,Horror
tt0070819,Comedy
tt0070819,Romance
tt0112281,Adventure
tt0112281,Comedy
tt0112281,Crime
tt0075629,Adventure
tt0075629,Family
tt0075629,Western
tt0071110,Action
tt0071110,Drama
tt0071110,Thriller
tt0078748,Horror
tt0078748,Sci-Fi
tt0086873,Comedy
tt0086873,Fantasy
tt0086873,Romance
tt0952640,Adventure
tt0952640,Animation
tt0952640,Comedy
tt0765429,Biography
tt0765429,Crime
tt0765429,Drama
tt0328828,Comedy
tt0118615,Action
tt0118615,Adventure
tt0118615,Horror
tt0808151,Action
tt0808151,Mystery
tt0808151,Thriller
tt0083564,Comedy
tt0083564,Drama
tt0083564,Family
tt0080377,Action
tt0080377,Comedy
tt6590506,Documentary
tt0112384,Adventure
tt0112384,Drama
tt0112384,History
tt0082031,Comedy
tt0082031,Romance
tt0103776,Action
tt0103776,Crime
tt0103776,Fantasy
tt0101414,Animation
tt0101414,Family
tt0101414,Fantasy
tt0389790,Adventure
tt0389790,Animation
tt0389790,Comedy
tt0071206,Adventure
tt0071206,Family
tt0071206,Romance
tt0094737,Comedy
tt0094737,Drama
tt0094737,Fantasy
tt0082089,Crime
tt0082089,Drama
tt0082089,Romance
tt0397892,Adventure
tt0397892,Animation
tt0397892,Comedy
tt0103859,Comedy
tt0103859,Drama
tt0103859,Romance
tt0112573,Biography
tt0112573,Drama
tt0112573,History
tt0086998,Comedy
tt0086998,Drama
tt0086998,Music
tt0080472,Action
tt0080472,Adventure
tt0080472,Comedy
tt0082121,Comedy
tt0082121,Drama
tt0080487,Comedy
tt0080487,Sport
tt9347730,Horror
tt9347730,Thriller
tt0112642,Comedy
tt0112642,Family
tt0112642,Fantasy
tt0800320,Action
tt0800320,Adventure
tt0800320,Fantasy
tt1985966,Adventure
tt1985966,Animation
tt1985966,Comedy
tt0094889,Comedy
tt0094889,Drama
tt0094889,Romance
tt0369339,Crime
tt0369339,Drama
tt0369339,Thriller
tt0077362,Drama
tt0077362,Romance
tt0077362,War
tt0112715,Action
tt0112715,Adventure
tt0112715,Mystery
tt0068408,Action
tt0068408,Sci-Fi
tt3104988,Comedy
tt3104988,Drama
tt3104988,Romance
tt0112740,Action
tt0112740,Drama
tt0112740,Thriller
tt3228774,Adventure
tt3228774,Comedy
tt3228774,Crime
tt0106673,Comedy
tt0106673,Romance
tt2103281,Action
tt2103281,Adventure
tt2103281,Drama
tt0071402,Action
tt0071402,Crime
tt0071402,Drama
tt1323594,Adventure
tt1323594,Animation
tt1323594,Comedy
tt0246460,Action
tt0246460,Adventure
tt0246460,Thriller
tt0095016,Action
tt0095016,Thriller
tt0109635,Drama
tt0109635,Thriller
tt0118998,Comedy
tt0118998,Family
tt0118998,Fantasy
tt1211837,Action
tt1211837,Adventure
tt1211837,Fantasy
tt0364725,Comedy
tt0364725,Sport
tt6673612,Adventure
tt6673612,Comedy
tt6673612,Family
tt1059786,Action
tt1059786,Mystery
tt1059786,Thriller
tt0071455,Action
tt0071455,Drama
tt0071455,Thriller
tt0195685,Biography
tt0195685,Drama
tt0076009,Horror
tt0074512,Comedy
tt0074512,Crime
tt0074512,Drama
tt0120667,Action
tt0120667,Adventure
tt0120667,Fantasy
tt0104231,Adventure
tt0104231,Drama
tt0104231,Romance
tt1013752,Action
tt1013752,Thriller
tt0266543,Adventure
tt0266543,Animation
tt0266543,Comedy
tt0080745,Action
tt0080745,Adventure
tt0080745,Sci-Fi
tt0087277,Drama
tt0087277,Music
tt0087277,Romance
tt0109830,Drama
tt0109830,Romance
tt0077578,Comedy
tt0077578,Mystery
tt0077578,Thriller
tt6264654,Action
tt6264654,Adventure
tt6264654,Comedy
tt0106965,Adventure
tt0106965,Drama
tt0106965,Family
tt0073026,Biography
tt0073026,Comedy
tt0073026,Drama
tt0074564,Action
tt0074564,Crime
tt0074564,Drama
tt3741700,Action
tt3741700,Adventure
tt3741700,Fantasy
tt0087355,Documentary
tt1454468,Adventure
tt1454468,Drama
tt1454468,Sci-Fi
tt0087363,Comedy
tt0087363,Fantasy
tt0087363,Horror
tt0082495,Horror
tt0366548,Adventure
tt0366548,Animation
tt0366548,Comedy
tt0330373,Adventure
tt0330373,Family
tt0330373,Fantasy
tt0304141,Adventure
tt0304141,Family
tt0304141,Fantasy
tt0068699,Drama
tt0068699,Mystery
tt0068699,Western
tt0386588,Comedy
tt0386588,Romance
tt0077696,Action
tt0077696,Comedy
tt1499658,Comedy
tt1499658,Crime
tt0102059,Action
tt0102059,Comedy
tt0837562,Adventure
tt0837562,Animation
tt0837562,Comedy
tt0077699,Comedy
tt0077699,Drama
tt0077699,Romance
tt0480249,Action
tt0480249,Adventure
tt0480249,Drama
tt0097576,Action
tt0097576,Adventure
tt0816692,Adventure
tt0816692,Drama
tt0816692,Sci-Fi
tt1228705,Action
tt1228705,Adventure
tt1228705,Sci-Fi
tt0116669,Comedy
tt0116669,Drama
tt0116669,Fantasy
tt1116184,Action
tt1116184,Comedy
tt1116184,Documentary
tt0089360,Drama
tt0089360,Mystery
tt0089360,Thriller
tt4196776,Action
tt4196776,Thriller
tt0068762,Adventure
tt0068762,Drama
tt0068762,Western
tt0116695,Comedy
tt0116695,Drama
tt0116695,Romance
tt0116705,Adventure
tt0116705,Comedy
tt0116705,Family
tt0068768,Western
tt6146586,Action
tt6146586,Crime
tt6146586,Thriller
tt7286456,Crime
tt7286456,Drama
tt7286456,Thriller
tt2283362,Action
tt2283362,Adventure
tt2283362,Comedy
tt0107290,Action
tt0107290,Adventure
tt0107290,Sci-Fi
tt0974015,Action
tt0974015,Adventure
tt0974015,Fantasy
tt0360717,Action
tt0360717,Adventure
tt0360717,Drama
tt1327773,Biography
tt1327773,Drama
tt0104714,Action
tt0104714,Crime
tt0104714,Thriller
tt0122151,Action
tt0122151,Crime
tt0122151,Thriller
tt0443272,Biography
tt0443272,Drama
tt0443272,History
tt3315342,Action
tt3315342,Drama
tt3315342,Sci-Fi
tt0070337,Adventure
tt0070337,Drama
tt0070337,Fantasy
tt2872732,Action
tt2872732,Sci-Fi
tt2872732,Thriller
tt0071788,Action
tt0071788,Drama
tt0071788,Romance
tt0351283,Adventure
tt0351283,Animation
tt0351283,Comedy
tt1915581,Comedy
tt1915581,Drama
tt1587310,Action
tt1587310,Adventure
tt1587310,Family
tt0093493,Comedy
tt0093493,Fantasy
tt0093493,Romance
tt0110478,Action
tt0110478,Adventure
tt0110478,Comedy
tt1409024,Action
tt1409024,Adventure
tt1409024,Comedy
tt0100157,Drama
tt0100157,Thriller
tt0280590,Comedy
tt0280590,Romance
tt0107614,Comedy
tt0107614,Drama
tt0107614,Family
tt0368891,Action
tt0368891,Adventure
tt0368891,Mystery
tt0465234,Action
tt0465234,Adventure
tt0465234,Mystery
tt2004420,Comedy
tt2382320,Action
tt2382320,Adventure
tt2382320,Thriller
tt1670345,Crime
tt1670345,Mystery
tt1670345,Thriller
tt0144528,Comedy
tt0144528,Romance
tt0144528,Sci-Fi
tt0086034,Action
tt0086034,Adventure
tt0086034,Thriller
tt0082853,Comedy
tt0082853,Drama
tt0400717,Adventure
tt0400717,Animation
tt0400717,Comedy
tt0093690,Comedy
tt0089767,Drama
tt0089767,Western
tt0070511,Biography
tt0070511,Crime
tt0070511,Drama
tt0098084,Fantasy
tt0098084,Horror
tt0098084,Thriller
tt1790809,Action
tt1790809,Adventure
tt1790809,Fantasy
tt1298650,Action
tt1298650,Adventure
tt1298650,Fantasy
tt0133152,Action
tt0133152,Adventure
tt0133152,Sci-Fi
tt0117381,Crime
tt0117381,Drama
tt0117381,Mystery
tt0100419,Comedy
tt0100419,Family
tt0086154,Crime
tt0086154,Horror
tt0086154,Mystery
tt0073600,Action
tt0073600,Horror
tt0073600,Thriller
tt0087985,Action
tt0087985,Drama
tt1408253,Action
tt1408253,Comedy
tt1408253,Crime
tt0955308,Action
tt0955308,Adventure
tt0955308,Drama
tt0093870,Action
tt0093870,Crime
tt0093870,Sci-Fi
tt0089927,Drama
tt0089927,Sport
tt0073631,Action
tt0073631,Sci-Fi
tt0073631,Sport
tt0088011,Action
tt0088011,Adventure
tt0088011,Comedy
tt0120812,Action
tt0120812,Comedy
tt0120812,Crime
tt0266915,Action
tt0266915,Comedy
tt0266915,Crime
tt0293564,Action
tt0293564,Comedy
tt0293564,Crime
tt0091877,Comedy
tt0091877,Crime
tt0944835,Action
tt0944835,Thriller
tt0076666,Drama
tt0076666,Music
tt0432348,Horror
tt0432348,Mystery
tt0306047,Comedy
tt0267913,Adventure
tt0267913,Comedy
tt0267913,Family
tt0120082,Horror
tt0120082,Mystery
tt0096061,Comedy
tt0096061,Drama
tt0096061,Fantasy
tt0307453,Adventure
tt0307453,Animation
tt0307453,Comedy
tt0988045,Action
tt0988045,Adventure
tt0988045,Mystery
tt0298148,Adventure
tt0298148,Animation
tt0298148,Comedy
tt1130884,Mystery
tt1130884,Thriller
tt0286106,Drama
tt0286106,Mystery
tt0286106,Sci-Fi
tt0102945,Drama
tt0102945,Thriller
tt0108160,Comedy
tt0108160,Drama
tt0108160,Romance
tt0076729,Action
tt0076729,Adventure
tt0076729,Comedy
tt3554046,Adventure
tt3554046,Animation
tt3554046,Comedy
tt0111257,Action
tt0111257,Adventure
tt0111257,Thriller
tt0413300,Action
tt0413300,Adventure
tt0413300,Sci-Fi
tt2660888,Action
tt2660888,Adventure
tt2660888,Sci-Fi
tt1408101,Action
tt1408101,Adventure
tt1408101,Sci-Fi
tt0111282,Action
tt0111282,Adventure
tt0111282,Sci-Fi
tt0081562,Comedy
tt0081562,Crime
tt1398426,Biography
tt1398426,Drama
tt1398426,History
tt1650062,Mystery
tt1650062,Sci-Fi
tt1650062,Thriller
tt0829482,Comedy
tt0348150,Action
tt0348150,Sci-Fi
tt0256415,Comedy
tt0256415,Romance
tt1397280,Action
tt1397280,Crime
tt1397280,Thriller
tt0075314,Crime
tt0075314,Drama
tt0086425,Comedy
tt0086425,Drama
tt0072610,Adventure
tt0072610,Drama
tt0072610,Family
tt0078869,Action
tt0078869,Sci-Fi
tt0078872,Adventure
tt0078872,Family
tt0078872,Sport
tt0185937,Horror
tt0185937,Mystery
tt0452594,Comedy
tt0452594,Drama
tt0452594,Romance
tt0112579,Drama
tt0112579,Romance
tt7504726,Adventure
tt7504726,Drama
tt7504726,Family
tt0077321,Comedy
tt0077321,Crime
tt0077321,Mystery
tt0078966,Drama
tt0078966,Thriller
tt0468569,Action
tt0468569,Crime
tt0468569,Drama
tt0377818,Comedy
tt0079100,Comedy
tt0079100,Drama
tt0079100,Romance
tt0070047,Horror
tt2582846,Drama
tt2582846,Romance
tt0116313,Comedy
tt0068638,Action
tt0068638,Crime
tt0068638,Thriller
tt0076095,Comedy
tt0076095,Drama
tt0076095,Romance
tt0071577,Drama
tt0071577,Romance
tt0391198,Horror
tt0391198,Mystery
tt0391198,Thriller
tt2404463,Action
tt2404463,Comedy
tt2404463,Crime
tt0079367,Comedy
tt0089370,Action
tt0089370,Adventure
tt0089370,Comedy
tt3040964,Adventure
tt3040964,Comedy
tt3040964,Drama
tt4116284,Action
tt4116284,Adventure
tt4116284,Animation
tt0068853,Comedy
tt0068853,Drama
tt0068853,Romance
tt0398165,Comedy
tt0398165,Crime
tt0398165,Sport
tt0167260,Action
tt0167260,Adventure
tt0167260,Drama
tt0119567,Action
tt0119567,Adventure
tt0119567,Sci-Fi
tt0234215,Action
tt0234215,Sci-Fi
tt0395699,Action
tt0395699,Comedy
tt0395699,Drama
tt2452042,Adventure
tt2452042,Animation
tt2452042,Comedy
tt0107798,Crime
tt0107798,Drama
tt0107798,Mystery
tt7798646,Drama
tt7798646,Romance
tt0383216,Adventure
tt0383216,Comedy
tt0383216,Crime
tt0069113,Action
tt0069113,Adventure
tt0069113,Drama
tt0368933,Comedy
tt0368933,Family
tt0368933,Romance
tt0111070,Comedy
tt0111070,Drama
tt0111070,Family
tt0304669,Comedy
tt0304669,Family
tt0304669,Fantasy
tt0452681,Adventure
tt0452681,Comedy
tt0452681,Family
tt0070735,Comedy
tt0070735,Crime
tt0070735,Drama
tt0164184,Action
tt0164184,Drama
tt0164184,Thriller
tt0088247,Action
tt0088247,Sci-Fi
tt0084809,Comedy
tt0084917,Comedy
tt0084917,Drama
tt3501632,Action
tt3501632,Adventure
tt3501632,Comedy
tt0081633,Adventure
tt0081633,Comedy
tt0081633,Fantasy
tt0120338,Drama
tt0120338,Romance
tt0073812,Drama
tt0073812,Musical
tt0092099,Action
tt0092099,Drama
tt0120363,Adventure
tt0120363,Animation
tt0120363,Comedy
tt3371366,Action
tt3371366,Adventure
tt3371366,Sci-Fi
tt0942385,Action
tt0942385,Comedy
tt0942385,War
tt0332452,Drama
tt0332452,History
tt0141926,Action
tt0141926,War
tt0217869,Drama
tt0217869,Mystery
tt0217869,Sci-Fi
tt10059518,Action
tt10059518,Thriller
tt0105699,Crime
tt0105699,Drama
tt0105699,Thriller
tt1270797,Action
tt1270797,Adventure
tt1270797,Sci-Fi
tt3450958,Action
tt3450958,Adventure
tt3450958,Drama
tt0103241,Comedy
tt0161081,Drama
tt0161081,Horror
tt0161081,Mystery
tt0207201,Comedy
tt0207201,Fantasy
tt0207201,Romance
tt0098635,Comedy
tt0098635,Drama
tt0098635,Romance
tt0114924,Comedy
tt0114924,Drama
tt0114924,Romance
tt0120891,Action
tt0120891,Comedy
tt0120891,Sci-Fi
tt0096446,Action
tt0096446,Adventure
tt0096446,Drama
tt0816711,Action
tt0816711,Adventure
tt0816711,Horror
tt1772341,Adventure
tt1772341,Animation
tt1772341,Comedy