2021,Shang-Chi and the Legend of the Ten Rings ,223846343,24437373
1997,Batman & Robin ,107325195,23382395
1997,George Of The Jungle ,105263257,22933171
1997,Con Air ,101117573,22029972
1997,Contact ,100920329,21986999
1997,Hercules ,99112101,21593050
1997,Tomorrow Never Dies ,92433154,20137942
1997,Scream 2 ,85520969,18632019
1997,Flubber ,83134090,18112002
1997,Conspiracy Theory ,76118990,16583657
1997,Jerry Maguire ,70614467,15384415
1997,I Know What You Did Last Summer ,70426975,15343567
1997,Star Wars Ep. V: The Empire Strikes Back ,67484485,14702502
1997,Dante's Peak ,67163857,14632648
1997,Anaconda ,65598907,14291700
1997,Scream ,63916834,13925236
1997,The Fifth Element ,63570862,13849861
1997,In & Out ,63417425,13816432
1996,Independence Day ,306169255,69269062
1996,Twister ,241688385,54680630
1996,Mission: Impossible ,180981886,40946128
1996,The Rock ,134069511,30332468
1996,Ransom ,129181606,29226607
1996,The Nutty Professor ,128814019,29143443
1996,The Birdcage ,124060553,28067998
1996,101 Dalmatians ,121795758,27555601
1996,A Time to Kill ,108766007,24607693
1996,The First Wives Club ,104670012,23680998
1996,Phenomenon ,104539127,23651386
1996,Eraser ,101295562,22917547
1996,The Hunchback of Notre Dame ,100138851,22655848
1996,Star Trek: First Contact ,89187714,20178215
1996,Space Jam ,85442296,19330836
1996,Jerry Maguire ,83338125,18854779
1996,Mr. Holland's Opus ,82450788,18654024
1996,Broken Arrow ,70645997,15983257
1996,The Cable Guy ,60240295,13629026
1996,Courage Under Fire ,59003384,13349181
1996,Jack ,58554258,13247569
1996,Jingle All the Way ,57213524,12944236
1996,12 Monkeys ,56838334,12859351
1996,Executive Decision ,56679192,12823346
1996,Primal Fear ,56073633,12686342
1995,Batman Forever ,184031112,42306002
1995,Apollo 13 ,172036360,39548588
1995,Toy Story ,150004917,34483888
1995,Pocahontas ,141551246,32540516
1995,Ace Ventura: When Nature Calls ,104371496,23993447
1995,Casper ,100328194,23063952
1995,Die Hard: With a Vengeance ,100012499,22991379
1995,Goldeneye ,93662146,21531527
1995,Crimson Tide ,91387195,21008550
1995,Waterworld ,88246220,20286487
1995,Se7en ,87113775,20026155
1995,Dangerous Minds ,84409943,19404584
1995,While You Were Sleeping ,81057016,18633796
1995,Congo ,81022333,18625823
1995,Mortal Kombat ,70383146,16180033
1995,The Bridges of Madison County ,70107178,16116592
1995,Nine Months ,69660733,16013961
1995,Get Shorty ,69066951,15877460
1995,Outbreak ,67823573,15591625
1995,Braveheart ,67019456,15406771
1995,Legends of the Fall ,66020491,15177124
1995,Bad Boys ,65647413,15091359
1995,The Living Sea ,64800000,14896551
1995,Dumb & Dumber ,60671411,13947450
1995,Species ,60054449,13805620
1994,The Lion King ,300352905,73615908
1994,Forrest Gump ,298535927,73170570
1994,True Lies ,146282411,35853532
1994,The Santa Clause ,137826098,33780906
1994,The Flintstones ,130531208,31992943
1994,Clear and Present Danger ,121937936,29886749
1994,Speed ,121248145,29717682
1994,The Mask ,118866164,29133863
1994,Maverick ,101631272,24909625
1994,Interview with the Vampire ,100790444,24703540
1994,Mrs. Doubtfire ,96429967,23634795
1994,The Client ,92115211,22577257
1994,Schindler's List ,89816593,22013870
1994,Philadelphia ,76512063,18752956
1994,Ace Ventura: Pet Detective ,72217396,17700342
1994,Star Trek: Generations ,71454304,17513309
1994,Stargate ,68863917,16878411
1994,Dumb & Dumber ,66503963,16299990
1994,Wolf ,65011757,15934254
1994,Pulp Fiction ,63660214,15602993
1994,The Specialist ,56157168,13764011
1994,Four Weddings and a Funeral ,52700832,12916870
1994,The Little Rascals ,51764950,12687487
1994,Disclosure ,51713349,12674840
1994,Naked Gun 33 1/3: The Final Insult ,51041856,12510258
1993,Jurassic Park ,338700740,81811772
1993,The Fugitive ,183875760,44414434
1993,The Firm ,158340892,38246592
1993,Sleepless in Seattle ,126680884,30599247
1993,Mrs. Doubtfire ,122765084,29653401
1993,Indecent Proposal ,106614059,25752188
1993,In the Line of Fire ,102243874,24696587
1993,Aladdin ,93790423,22654691
1993,Cliffhanger ,84049211,20301741
1993,Free Willy ,77698625,18767783
1993,The Pelican Brief ,71485956,17267139
1993,Groundhog Day ,68504696,16547028
1993,A Few Good Men ,63363426,15305175
1993,Dave ,63270710,15282780
1993,Rising Sun ,63095271,15240403
1993,Cool Runnings ,62663954,15136220
1993,The Crying Game ,57143427,13802760
1993,Scent of a Woman ,55160666,13323832
1993,Rookie of the Year ,53579269,12941852
1993,The Three Musketeers ,52242170,12618881
1993,Dennis the Menace ,51270765,12384242
1993,Demolition Man ,50904671,12295814
1993,Sommersby ,50081992,12097099
1993,Last Action Hero ,50016394,12081254
1993,Sister Act 2 Back in the Habit ,48942092,11821761
1992,Batman Returns ,162833635,39237020
1992,Home Alone 2: Lost in New York ,149350753,35988133
1992,Lethal Weapon 3 ,144731527,34875066
1992,Sister Act ,139605150,33639795
1992,Aladdin ,123559796,29773444
1992,Wayne's World ,121697323,29324656
1992,Basic Instinct ,117727224,28368005
1992,A League of Their Own ,107533925,25911789
1992,The Bodyguard ,98542557,23745194
1992,The Hand That Rocks the Cradle ,88036683,21213658
1992,Patriot Games ,83287363,20069244
1992,Bram Stoker's Dracula ,82125510,19789279
1992,Under Siege ,80939817,19503570
1992,Fried Green Tomatoes ,78874364,19005870
1992,A Few Good Men ,77976752,18789578
1992,White Men Can't Jump ,76253806,18374411
1992,The Last of the Mohicans ,74557777,17965729
1992,Unforgiven ,72251090,17409901
1992,Boomerang ,70052444,16880106
1992,Far and Away ,58883840,14188877
1992,Honey I Blew Up the Kid ,58662452,14135530
1992,HouseSitter ,58500635,14096538
1992,Death Becomes Her ,58422650,14077746
1992,Unlawful Entry ,57138719,13768366
1992,Beethoven ,56979478,13729994
1991,Terminator 2: Judgment Day ,201858746,47947445
1991,Robin Hood: Prince of Thieves ,165493908,39309716
1991,The Silence of the Lambs ,130726716,31051476
1991,City Slickers ,124033791,29461708
1991,The Addams Family ,110159219,26166085
1991,Home Alone ,108806380,25844745
1991,Dances with Wolves ,104047956,24714478
1991,Sleeping with the Enemy ,101599005,24132780
1991,Hook ,91801514,21805585
1991,The Naked Gun 2: The Smell of Fear ,86930411,20648553
1991,Beauty and the Beast ,82470981,19589306
1991,Cape Fear ,79091969,18786690
1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,78656813,18683328
1991,Backdraft ,77868585,18496100
1991,Star Trek VI: The Undiscovered Country ,70740158,16802887
1991,Hot Shots! ,68267322,16215515
1991,Antarctica ,65000000,15439429
1991,What About Bob? ,63710000,15133016
1991,My Girl ,58011485,13779450
1991,Father of the Bride ,56229043,13356067
1991,Boyz n the Hood ,56190094,13346815
1991,Doc Hollywood ,54751779,13005173
1991,The Last Boy Scout ,53617891,12735841
1991,Awakenings ,51306865,12186903
1991,New Jack City ,47624253,11312174
1990,Ghost ,217631306,51571399
1990,Pretty Woman ,178406268,42276366
1990,Home Alone ,176954863,41932431
1990,Teenage Mutant Ninja Turtles ,135265915,32053534
1990,The Hunt for Red October ,120709866,28604233
1990,Total Recall ,119383540,28289938
1990,Die Hard 2 ,117323878,27801866
1990,Dick Tracy ,103738726,24582636
1990,Driving Miss Daisy ,102007676,24172435
1990,Back to the Future Part III ,88055283,20866180
1990,Presumed Innocent ,86303188,20450992
1990,Days of Thunder ,82670733,19590221
1990,Dances with Wolves ,80160886,18995470
1990,Another 48 Hrs. ,80047413,18968581
1990,Bird on a Wire ,70978012,16819434
1990,Born on the Fourth of July ,65220845,15455176
1990,Flatliners ,61308153,14527998
1990,3 Men and a Little Lady ,58980240,13976360
1990,Problem Child ,53470891,12670827
1990,Arachnophobia ,53208180,12608573
1990,Kindergarten Cop ,47391750,11230272
1990,Hard To Kill ,47381386,11227816
1990,RoboCop 2 ,45681173,10824922
1990,Misery ,45211319,10713582
1990,Edward Scissorhands ,44856044,10629394
1989,Batman ,251188924,62954617
1989,Indiana Jones and the Last Crusade ,197171806,49416492
1989,Lethal Weapon 2 ,147253986,36905760
1989,"Honey, I Shrunk the Kids ",130724172,32762950
1989,Rain Man ,125649560,31491117
1989,Look Who's Talking ,120409476,30177813
1989,Ghostbusters II ,112494738,28194169
1989,Back to the Future Part II ,103826836,26021763
1989,Parenthood ,100047830,25074644
1989,Dead Poets Society ,95860116,24025091
1989,When Harry Met Sally... ,92635717,23216971
1989,Turner & Hooch ,71079915,17814515
1989,Uncle Buck ,66758538,16731463
1989,Field of Dreams ,64431625,16148276
1989,Sea of Love ,58571513,14679577
1989,National Lampoon's Christmas Vacation ,57789938,14483693
1989,Pet Sematary ,57469179,14403303
1989,Harlem Nights ,55742999,13970676
1989,Beaches ,54849107,13746643
1989,The Abyss ,54243125,13594768
1989,To the Limit ,53000000,13283208
1989,Star Trek V: The Final Frontier ,52210049,13085225
1989,The Little Mermaid ,51085892,12803481
1989,Steel Magnolias ,50788964,12729063
1989,Major League ,49793054,12479462
1988,Who Framed Roger Rabbit? ,151668767,36902376
1988,Coming to America ,128152301,31180608
1988,Good Morning Vietnam ,121650966,29598775
1988,Big ,112555170,27385686
1988,Crocodile Dundee 2 ,109306210,26595184
1988,3 Men and a Baby ,80091739,19487041
1988,Cocktail ,78222753,19032300
1988,Moonstruck ,77051120,18747231
1988,Die Hard ,74138586,18038585
1988,Beetlejuice ,73326666,17841037
1988,Twins ,73099158,17785683
1988,A Fish Called Wanda ,63493000,15448418
1988,Willow ,57269863,13934273
1988,The Naked Gun: From the Files of Police Squad! ,54989495,13379439
1988,Scrooged ,54916587,13361699
1988,Rambo III ,53715611,13069491
1988,Bull Durham ,50888729,12381685
1988,A Nightmare on Elm Street 4: The Dream Master ,49369899,12012140
1988,Rain Man ,47175875,11478315
1988,Colors ,46616067,11342108
1988,Young Guns ,44726644,10882395
1988,Biloxi Blues ,43184798,10507250
1988,The Land Before Time ,43116921,10490735
1988,The Great Outdoors ,41455230,10086430
1988,Oliver & Company ,40368143,9821932
1987,Beverly Hills Cop II ,153665036,39300520
1987,Fatal Attraction ,137550694,35179205
1987,Platoon ,129140924,33028369
1987,3 Men and a Baby ,87689221,22426910
1987,The Untouchables ,76270454,19506509
1987,The Secret of My Success ,66995000,17134271
1987,Stakeout ,65673233,16796223
1987,Lethal Weapon ,65192350,16673235
1987,The Witches of Eastwick ,63749955,16304336
1987,Predator ,59735548,15277633
1987,Dragnet ,57387000,14676982
1987,Dirty Dancing ,55913006,14300001
1987,La Bamba ,54215416,13865835
1987,RoboCop ,53424681,13663601
1987,Outrageous Fortune ,52864741,13520394
1987,The Living Daylights ,51185000,13090792
1987,Snow White and the Seven Dwarfs ,46594719,11916808
1987,Crocodile Dundee ,45214313,11563762
1987,Full Metal Jacket ,45015999,11513043
1987,A Nightmare On Elm Street 3: Dream Warriors ,44793222,11456067
1987,Blind Date ,39321000,10056521
1987,Roxanne ,39148164,10012318
1987,"Planes, Trains & Automobiles ",39074006,9993351
1987,Spaceballs ,38119483,9749228
1987,Mannequin ,38018000,9723273
1986,Top Gun ,171626614,46260542
1986,Crocodile Dundee ,129589193,34929701
1986,"The Karate Kid, Part II ",115103979,31025331
1986,Back to School ,91258000,24597843
1986,Aliens ,85160248,22954244
1986,Star Trek IV: The Voyage Home ,83867664,22605839
1986,The Color Purple ,80112150,21593571
1986,Ruthless People ,71624879,19305897
1986,Ferris Bueller's Day Off ,70136369,18904681
1986,Down and Out in Beverly Hills ,62134225,16747769
1986,The Golden Child ,54500686,14690211
1986,Out of Africa ,52411671,14127135
1986,Legal Eagles ,49851591,13437086
1986,Cobra ,49042224,13218928
1986,Stand by Me ,47734510,12866444
1986,The Color of Money ,44852668,12089667
1986,Police Academy 3: Back in Training ,43579163,11746405
1986,An American Tail ,42865605,11554071
1986,Poltergeist II: The Other Side ,40996665,11050314
1986,Short Circuit ,40697761,10969746
1986,Pretty in Pink ,40471663,10908804
1986,Peggy Sue Got Married ,39419555,10625216
1986,About Last Night... ,38702310,10431889
1986,Running Scared ,38500726,10377554
1986,The Fly ,37585000,10130727
1985,Back to the Future ,193144445,54406885
1985,Rambo: First Blood Part II ,150415432,42370544
1985,Beverly Hills Cop ,130887254,36869649
1985,Rocky IV ,105524891,29725321
1985,Cocoon ,76257348,21480943
1985,The Dream is Alive ,70000000,19718309
1985,Witness ,65532576,18459880
1985,The Goonies ,61389680,17292867
1985,Police Academy 2: Their First Assignment ,55337042,15587899
1985,Fantasia ,50500882,14225600
1985,A View to a Kill ,50327960,14176890
1985,National Lampoon's European Vacation ,49400000,13915492
1985,Fletch ,46700000,13154929
1985,The Breakfast Club ,45875171,12922583
1985,Spies Like Us ,43754210,12325129
1985,The Jewel of the Nile ,43741096,12321435
1985,Mask ,42417782,11948670
1985,Pale Rider ,41410568,11664948
1985,Pee Wee's Big Adventure ,40940662,11532580
1985,Brewster's Millions ,40800000,11492957
1985,Jagged Edge ,38768101,10920591
1985,St. Elmo's Fire ,37800000,10647887
1985,Mad Max Beyond Thunderdome ,36230219,10205695
1985,Commando ,35073978,9879993
1985,Silverado ,33200000,9352112
1984,Ghostbusters ,220855498,65730802
1984,Indiana Jones and the Temple of Doom ,179880271,53535794
1984,Gremlins ,148168459,44097755
1984,Beverly Hills Cop ,103873224,30914650
1984,The Karate Kid ,90815558,27028439
1984,Police Academy ,81198894,24166337
1984,Footloose ,80000000,23809523
1984,Star Trek III: The Search for Spock ,76471046,22759239
1984,Romancing the Stone ,75078260,22344720
1984,Purple Rain ,66524902,19799077
1984,Terms of Endearment ,65454493,19480503
1984,Splash ,62599495,18630802
1984,Grand Canyon: The Hidden Secrets ,52800000,15714285
1984,Tightrope ,48100000,14315476
1984,The Natural ,47951979,14271422
1984,"Greystoke: The Legend of Tarzan, Lord of the Apes ",45900000,13660714
1984,Revenge of the Nerds ,40874452,12165015
1984,Red Dawn ,38900000,11577380
1984,Bachelor Party ,38435947,11439269
1984,Breakin' ,36100000,10744047
1984,The Terminator ,36081923,10738667
1984,All of Me ,35243581,10489161
1984,Friday the 13th Part IV: The Final Chapter ,32980880,9815738
1984,2010 ,32089940,9550577
1984,City Heat ,30941125,9208668
1983,Star Wars Ep. VI: Return of the Jedi ,249333284,79153423
1983,Tootsie ,136302219,43270545
1983,Flashdance ,90463574,28718594
1983,Trading Places ,90400000,28698412
1983,WarGames ,74433837,23629789
1983,Octopussy ,67900000,21555555
1983,Mr. Mom ,64800000,20571428
1983,Staying Alive ,63841474,20267134
1983,Risky Business ,63541777,20171992
1983,National Lampoon's Vacation ,61400000,19492063
1983,Superman III ,59950623,19031943
1983,Never Say Never Again ,53448619,16967815
1983,Gandhi ,51443727,16331341
1983,48 Hrs. ,51295908,16284415
1983,The Big Chill ,43738171,13885133
1983,Terms of Endearment ,42968996,13640951
1983,Blue Thunder ,42313354,13432810
1983,Jaws 3-D ,42245180,13411168
1983,Sudden Impact ,41852579,13286533
1983,The Verdict ,37603590,11937647
1983,E.T. the Extra-Terrestrial ,37358320,11859784
1983,Porky's II: The Next Day ,33759266,10717227
1983,Psycho II ,32000000,10158730
1983,Snow White and the Seven Dwarfs ,30100976,9555865
1983,Twilight Zone: The Movie ,29500000,9365079
1982,E.T. the Extra-Terrestrial ,321999812,109523745
1982,Rocky III ,125049125,42533715
1982,On Golden Pond ,117891412,40099119
1982,An Officer and a Gentleman ,111907443,38063756
1982,Porky's ,109492484,37242341
1982,Star Wars Ep. IV: A New Hope ,86753167,29507879
1982,Star Trek II: The Wrath of Khan ,78912963,26841143
1982,Poltergeist ,74706019,25410210
1982,The Best Little Whorehouse in Texas ,69701637,23708039
1982,Chariots of Fire ,58787946,19995900
1982,Annie ,57059003,19407824
1982,Raiders of the Lost Ark ,54135099,18413298
1982,Firefox ,45785720,15573374
1982,First Blood ,43187630,14689670
1982,Tootsie ,40897781,13910809
1982,Conan the Barbarian ,38264085,13014994
1982,The Sword and the Sorcerer ,36714025,12487763
1982,Friday the 13th Part 3 ,36690067,12479614
1982,Richard Pryor Live on the Sunset Strip ,34970309,11894662
1982,Young Doctors in Love ,30688860,10438387
1982,The Toy ,30502112,10374868
1982,The World According to Garp ,30207324,10274600
1982,Reds ,29391083,9996967
1982,Blade Runner ,28486729,9689363
1982,Fast Times at Ridgemont High ,27092880,9215265
1981,Raiders of the Lost Ark ,168425367,60584664
1981,Superman II ,108185706,38915721
1981,Nine to Five ,96442875,34691681
1981,Stripes ,85300000,30683453
1981,Arthur ,75312238,27090733
1981,The Cannonball Run ,57498710,20682989
1981,For Your Eyes Only ,54800000,19712230
1981,The Fox and the Hound ,43899231,15791090
1981,The Four Seasons ,42488161,15283511
1981,Cheech & Chong's Nice Dreams ,37000000,13309352
1981,"Tarzan, The Ape Man ",36565000,13152877
1981,Excalibur ,34200000,12302158
1981,Time Bandits ,33596404,12085037
1981,Endless Love ,33000000,11870503
1981,An American Werewolf in London ,31973249,11501168
1981,History of the World: Part I ,31672000,11392805
1981,Bustin' Loose ,31261000,11244964
1981,The Great Muppet Caper ,31206251,11225270
1981,Clash of the Titans ,30000000,10791366
1981,"Fort Apache, The Bronx ",29200000,10503597
1981,The Jazz Singer ,27118000,9754676
1981,Only When I Laugh ,25782304,9274210
1981,Halloween II ,25533818,9184826
1981,Escape from New York ,25244700,9080827
1981,Body Heat ,24058000,8653956
1980,Star Wars Ep. V: The Empire Strikes Back ,181353855,67417790
1980,Stir Crazy ,101300000,37657992
1980,Kramer vs. Kramer ,98982763,36796566
1980,Airplane! ,83453539,31023620
1980,Any Which Way You Can ,70687344,26277823
1980,Private Benjamin ,69847348,25965556
1980,Coal Miner's Daughter ,67182787,24975013
1980,Smokey and the Bandit II ,66132626,24584619
1980,The Blues Brothers ,57229890,21275052
1980,Ordinary People ,52302978,19443486
1980,Popeye ,49823037,18521575
1980,The Blue Lagoon ,47923795,17815537
1980,Urban Cowboy ,46918287,17441742
1980,The Shining ,44017374,16363336
1980,Cheech & Chong's Next Movie ,41675194,15492637
1980,Caddyshack ,39846344,14812767
1980,Friday the 13th ,39754601,14778662
1980,Brubaker ,37121708,13799891
1980,Little Darlings ,34326249,12760687
1980,Dressed to Kill ,31899000,11858364
1980,Flash Gordon ,27107960,10077308
1980,The Elephant Man ,26010864,9669466
1980,Bronco Billy ,24265659,9020691
1980,Caligula ,23307800,8664609
1980,Seems Like Old Times ,23200000,8624535
1979,Superman ,93292767,37168433
1979,The Amityville Horror ,86432520,34435266
1979,Rocky 2 ,85182160,33937115
1979,Star Trek: The Motion Picture ,82258456,32772293
1979,Apocalypse Now ,78784010,31388051
1979,The Muppet Movie ,76657000,30540637
1979,The Jerk ,73691419,29359131
1979,Moonraker ,70300000,28007968
1979,Alien ,60150933,23964515
1979,10 ,52134699,20770796
1979,The Deer Hunter ,50000000,19920318
1979,Love at First Bite ,43900000,17490039
1979,Escape from Alcatraz ,43000000,17131474
1979,Meatballs ,43000000,17131474
1979,The Electric Horseman ,42670138,17000054
1979,Manhattan ,39946780,15915051
1979,Starting Over ,38200000,15219123
1979,The In-Laws ,38200000,15219123
1979,All That Jazz ,37823676,15069193
1979,The Black Stallion ,37799643,15059618
1979,The Main Event ,37198813,14820244
1979,The Black Hole ,35841901,14279641
1979,The China Syndrome ,35708042,14226311
1979,1941 ,34175000,13615537
1979,...And Justice For All ,33300000,13266932
1978,Grease ,153097492,65426279
1978,National Lampoon's Animal House ,141600000,60512820
1978,Jaws 2 ,102922376,43983921
1978,Heaven Can Wait ,98800000,42222222
1978,Every Which Way but Loose ,82672336,35330058
1978,Hooper ,51290536,21919032
1978,Convoy ,45000000,19230769
1978,California Suite ,42913571,18339132
1978,Up in Smoke ,41590893,17773885
1978,Superman ,40925251,17489424
1978,Foul Play ,40415179,17271444
1978,Revenge of the Pink Panther ,37337746,15956301
1978,Midnight Express ,35000000,14957264
1978,Coming Home ,32653000,13954273
1978,The End ,30354004,12971796
1978,Star Wars Ep. IV: A New Hope ,30037557,12836562
1978,House Calls ,29000000,12393162
1978,The Cheap Detective ,28221552,12060492
1978,The Lord of the Rings ,27000000,11538461
1978,Invasion of the Body Snatchers ,24946533,10660911
1978,Damien: Omen II ,24000000,10256410
1978,An Unmarried Woman ,24000000,10256410
1978,Beyond and Back ,23800000,10170940
1978,Magic ,23800000,10170940
1978,"Same Time, Next Year ",23000000,9829059
1977,Star Wars Ep. IV: A New Hope ,195728453,87770606
1977,Close Encounters of the Third Kind ,166000000,74439462
1977,Saturday Night Fever ,137778374,61784024
1977,Smokey and the Bandit ,126737428,56832927
1977,The Goodbye Girl ,82919638,37183694
1977,In Search of Noah's Ark ,55700000,24977578
1977,"Oh, God! ",51061196,22897397
1977,A Bridge Too Far ,50800000,22780269
1977,The Deep ,50681884,22727302
1977,The Spy Who Loved Me ,46800000,20986547
1977,Annie Hall ,38251425,17153105
1977,Semi-Tough ,37187139,16675847
1977,Pete's Dragon ,36000000,16143497
1977,The Gauntlet ,35400000,15874439
1977,The Turning Point ,33600000,15067264
1977,Heroes ,33000000,14798206
1977,High Anxiety ,31063038,13929613
1977,Airport '77 ,30000000,13452914
1977,The Rescuers ,29052407,13027985
1977,Herbie Goes to Monte Carlo ,28000000,12556053
1977,Slap Shot ,28000000,12556053
1977,Freaky Friday ,25942000,11633183
1977,Exorcist II: The Heretic ,25011000,11215695
1977,The Other Side of Midnight ,24652021,11054717
1977,For the Love of Benji ,22257624,9980997
1976,Rocky ,117235147,55039975
1976,To Fly! ,86600000,40657276
1976,A Star is Born ,63129898,29638449
1976,King Kong ,52614445,24701617
1976,Silver Streak ,51079064,23980781
1976,All the President's Men ,51048435,23966401
1976,The Omen ,48570885,22803232
1976,The Enforcer ,46200000,21690140
1976,Midway ,43220000,20291079
1976,The Bad News Bears ,42349782,19882526
1976,Silent Movie ,36145695,16969809
1976,The Pink Panther Strikes Again ,33833201,15884131
1976,Murder by Death ,32511047,15263402
1976,Marathon Man ,28204261,13241437
1976,Taxi Driver ,27883896,13091030
1976,The Outlaw Josey Wales ,27000000,12676056
1976,Carrie ,25878153,12149367
1976,Logan's Run ,25000000,11737089
1976,Network ,23689877,11122007
1976,Across the Great Divide ,18800000,8826291
1976,The Pom Pom Girls ,17900000,8403755
1976,"Mother, Jugs & Speed ",15000000,7042253
1976,The Missouri Breaks ,14000000,6572769
1976,Family Plot ,13200000,6197183
1976,Gator ,11000000,5164319
1975,Jaws ,260000000,126829268
1975,One Flew Over the Cuckoo's Nest ,108981275,53161597
1975,Shampoo ,49407734,24101333
1975,Dog Day Afternoon ,46665856,22763832
1975,The Return of the Pink Panther ,41833347,20406510
1975,Three Days of the Condor ,41509797,20248681
1975,Funny Lady ,40055897,19539461
1975,The Other Side of the Mountain ,34673100,16913707
1975,Tommy ,34251525,16708060
1975,The Apple Dumpling Gang ,31916500,15569024
1975,Rollerball ,30000000,14634146
1975,The Adventures of the Wilderness Family ,28819175,14058134
1975,The Hindenburg ,27945225,13631817
1975,Lucky Lady ,24441725,11922792
1975,Snow White and the Seven Dwarfs ,23300000,11365854
1975,Love and Death ,20123742,9816459
1975,Barry Lyndon ,20000000,9756097
1975,The Great Waldo Pepper ,20000000,9756097
1975,The Adventure of Sherlock Holmes' Smarter Brother ,20000000,9756097
1975,Alice Doesn't Live Here Anymore ,17600000,8585365
1975,W.W. and the Dixie Dancekings ,17000000,8292682
1975,Breakout ,16000000,7804878
1975,The Eiger Sanction ,14200000,6926829
1975,French Connection II ,12000000,5853658
1975,Race with the Devil ,12000000,5853658
1974,Blazing Saddles ,119500000,63903743
1974,Towering Inferno ,116000000,62032085
1974,The Trial of Billy Jack ,89000000,47593582
1974,Young Frankenstein ,86300000,46149732
1974,Earthquake ,79700000,42620320
1974,The Godfather: Part II ,57300000,30641711
1974,Airport 1975 ,47285152,25286177
1974,The Life and Times of Grizzly Adams ,45411063,24283990
1974,The Longest Yard ,43008075,22998970
1974,Murder on the Orient Express ,35733867,19109019
1974,Herbie Rides Again ,31765098,16986683
1974,Benji ,31559560,16876770
1974,Freebie and the Bean ,30000000,16042780
1974,"Dirty Mary, Crazy Larry ",28401735,15188093
1974,The Texas Chainsaw Massacre ,26572439,14209860
1974,The Great Gatsby ,26533200,14188877
1974,Erinnerungen an die Zukunft ,25900000,13850267
1974,Thunderbolt and Lightfoot ,25000000,13368983
1974,Chinatown ,23169837,12390287
1974,Death Wish ,22000000,11764705
1974,The Man with the Golden Gun ,21000000,11229946
1974,The Groove Tube ,20447000,10934224
1974,That's Entertainment ,19100000,10213903
1974,Macon County Line ,18800000,10053475
1974,Gone with the Wind ,17045642,9115317
1973,The Exorcist ,193000000,109039548
1973,The Sting ,159616327,90178715
1973,American Graffiti ,115000000,64971751
1973,Papillon ,53267000,30094350
1973,The Way We Were ,49919870,28203316
1973,Magnum Force ,44680473,25243205
1973,Live and Let Die ,35400000,20000000
1973,Robin Hood ,32056467,18110998
1973,Paper Moon ,30933743,17476690
1973,Serpico ,27274150,15409124
1973,Jesus Christ Superstar ,24477615,13829161
1973,The World's Greatest Athlete ,22583370,12758966
1973,Enter the Dragon ,21483063,12137323
1973,Sleeper ,18344729,10364253
1973,A Touch of Class ,16800000,9491525
1973,The Day of the Jackal ,16056255,9071330
1973,High Plains Drifter ,15700000,8870056
1973,The Last Detail ,10000000,5649717
1973,Battle for the Planet of the Apes ,8800000,4971751
1973,Pat Garrett and Billy the Kid ,8000000,4519774
1973,Westworld ,3000000,1694915
1973,Lost Horizon ,3000000,1694915
1973,The Day of the Dolphin ,2300000,1299435
1973,Jonathan Livingston Seagull ,1600000,903954
1972,The Godfather ,133744459,78673211
1972,The Poseidon Adventure ,93300000,54882352
1972,"What's Up, Doc? ",57142740,33613376
1972,Deliverance ,46122355,27130797
1972,Deep Throat ,45000000,26470588
1972,Jeremiah Johnson ,44693786,26290462
1972,Cabaret ,41326446,24309674
1972,The Getaway ,36734619,21608599
1972,Last Tango in Paris ,36144824,21261661
1972,Lady Sings the Blues ,19726490,11603817
1972,Everything You Always Wanted to Know ,18016290,10597817
1972,The Valachi Papers ,17106087,10062404
1972,Sounder ,16889761,9935153
1972,The Life and Times of Judge Roy Bean ,16530578,9723869
1972,Pete 'n' Tillie ,14999969,8823511
1972,Frenzy ,12600000,7411764
1972,Across 110th Street ,10000000,5882352
1972,Shaft's Big Score ,10000000,5882352
1972,Conquest of the Planet of the Apes ,9700000,5705882
1972,The Cowboys ,7500000,4411764
1972,Joe Kidd ,6330000,3723529
1972,The Last House on the Left ,3100000,1823529
